,Survived,Age,SibSp,Parch,Fare,Pclass_2,Pclass_3,Sex_male,Embarked_Q,Embarked_S
758,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
759,1,0.04181151768990123,0,0,1.092615131701851,0,0,0,0,1
760,0,0.04181151768990123,0,0,-0.3562685946282037,0,1,1,0,1
761,0,0.04181151768990123,0,0,-0.5046785596515948,0,1,1,0,1
762,1,0.04181151768990123,0,0,-0.5025817029254338,0,1,1,0,0
763,1,0.04181151768990123,1,2,1.7667485321470848,0,0,0,0,1
764,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
765,1,0.04181151768990123,1,0,0.9207272132963864,0,0,0,0,1
766,0,0.04181151768990123,0,0,0.1488283710785237,0,0,1,0,0
767,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,0,1,0
768,0,0.04181151768990123,1,0,-0.16207792852980057,0,1,1,1,0
769,0,0.04181151768990123,0,0,-0.47977587060529686,0,1,1,0,1
770,0,0.04181151768990123,0,0,-0.4568855200677908,0,1,1,0,1
771,0,0.04181151768990123,0,0,-0.49000458724548535,0,1,1,0,1
772,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,0,0,1
773,0,0.04181151768990123,0,0,-0.502666221142803,0,1,1,0,0
774,1,0.04181151768990123,1,3,-0.1852198213809056,1,0,0,0,1
775,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,0,1
776,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,1,0
777,1,0.04181151768990123,0,0,-0.39701844943123643,0,1,0,0,1
778,0,0.04181151768990123,0,0,-0.49235298628524526,0,1,1,1,0
779,1,0.04181151768990123,0,1,3.6047682176147426,0,0,0,0,1
780,1,0.04181151768990123,0,0,-0.5025817029254338,0,1,0,0,0
781,1,0.04181151768990123,1,0,0.49897527160828686,0,0,0,0,1
782,0,0.04181151768990123,0,0,-0.04435612576548362,0,0,1,0,1
783,0,0.0418115177023575,1,2,-0.17616429809134276,0,1,1,0,1
784,0,0.04181151768990123,0,0,-0.5061878135331885,0,1,1,0,1
785,0,0.04181151768990123,0,0,-0.5021631365156051,0,1,1,0,1
786,1,0.04181151768990123,0,0,-0.4972168084609949,0,1,0,0,1
787,0,0.04181151768990123,4,1,-0.06196408771741136,0,1,1,1,0
788,1,0.04181151768990123,1,2,-0.23401903021910536,0,1,1,0,1
789,0,0.04181151768990123,0,0,0.9457144205600537,0,0,1,0,0
790,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,1,0
791,0,0.04181151768990123,0,0,-0.12484966611715333,1,0,1,0,1
792,0,0.04181151768990123,8,2,0.7515237544616504,0,1,0,0,1
793,0,0.041811517689905084,0,0,-0.030354274421310702,0,0,1,0,0
794,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
795,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
796,1,0.04181151768990123,0,0,-0.12627440178137786,0,0,0,0,1
797,1,0.04181151768990123,0,0,-0.473320288669093,0,1,0,0,1
798,0,0.04181151768990123,0,0,-0.5025817029254338,0,1,1,0,0
799,0,0.04181151768990123,1,1,-0.16207792852980057,0,1,0,0,1
800,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
801,1,0.04181151768990123,1,1,-0.11981881984517397,1,0,0,0,1
802,1,0.04181151768990123,1,2,1.7667485321470848,0,0,1,0,1
803,1,0.04181151768990123,0,1,-0.47667284462474,0,1,1,0,0
804,1,0.04181151768990123,0,0,-0.5076970674147824,0,1,1,0,1
805,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
806,0,0.04181151768990123,0,0,-0.6480576784030063,0,0,1,0,1
807,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,0,0,1
808,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
809,1,0.04181151768990123,1,0,0.420494069765409,0,0,0,0,1
810,0,0.04181151768990123,0,0,-0.4893344785220577,0,1,1,0,1
811,0,0.04181151768990123,0,0,-0.16207792852980057,0,1,1,0,1
812,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
813,0,0.04181151768990123,4,2,-0.01869880977838893,0,1,0,0,1
814,0,0.04181151768990123,0,0,-0.48606442844527104,0,1,1,0,1
815,0,0.04181151768990123,0,0,-0.6480576784030063,0,0,1,0,1
816,0,0.04181151768990123,0,0,-0.4885798515812607,0,1,0,0,1
817,0,0.04181151768990123,1,1,0.09659208806730755,1,0,1,0,0
818,0,0.04181151768990123,0,0,-0.518261844585939,0,1,1,0,1
819,0,0.04181151768990123,3,2,-0.08661523445011024,0,1,1,0,1
820,1,0.04181151768990123,1,1,1.233478827317273,0,0,0,0,1
821,1,0.04181151768990123,0,0,-0.4737388550789216,0,1,1,0,1
822,0,0.04181151768990123,0,0,-0.6480576784030063,0,0,1,0,1
823,1,0.04181151768990123,0,1,-0.39701844943123643,0,1,0,0,1
824,0,0.04181151768990123,4,1,0.15058916727371643,0,1,1,0,1
825,0,0.04181151768990123,0,0,-0.5082001520419803,0,1,1,1,0
826,0,0.04181151768990123,0,0,0.488829060846959,0,1,1,0,1
827,1,0.04181151768990123,0,2,0.09659208806730755,1,0,1,0,0
828,1,0.04181151768990127,0,0,-0.4921014439716463,0,1,1,1,0
829,1,0.04181151768990123,0,0,0.9618131286303876,0,0,0,0,0
830,1,0.04181151768990123,1,0,-0.3571902456652303,0,1,0,0,0
831,1,0.04181151768990123,1,1,-0.2707442080045546,1,0,1,0,1
832,0,0.04181151769616562,0,0,-0.5025817029254338,0,1,1,0,0
833,0,0.04181151768990123,0,0,-0.49000458724548535,0,1,1,0,1
834,0,0.04181151768990123,0,0,-0.4810335821732917,0,1,1,0,1
835,1,0.04181151768990123,1,1,1.0253688157535572,0,0,0,0,0
836,0,0.04181151768990123,0,0,-0.4737388550789216,0,1,1,0,1
837,0,0.04181182369623369,0,0,-0.48606442844527104,0,1,1,0,1
838,1,0.04181151768990123,0,0,0.488829060846959,0,1,1,0,1
839,1,-28.529649139801943,0,0,-0.05039314129185886,0,0,1,0,0
840,0,0.04181151768990123,0,0,-0.4885798515812607,0,1,1,0,1
841,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
842,1,0.04181151768990123,0,0,-0.02423274067756619,0,0,0,0,0
843,0,0.04181151768990123,0,0,-0.518513386899538,0,1,1,0,0
844,0,0.04181151768990123,0,0,-0.4737388550789216,0,1,1,0,1
845,0,0.04181151768990123,0,0,-0.49612612098922976,0,1,1,0,1
846,0,0.04181151768990123,8,2,0.7515237544616504,0,1,1,0,1
847,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,0
848,0,0.04181151768990123,0,1,0.01601402949826866,1,0,1,0,1
849,1,0.04181151768990125,1,0,1.1450204511478057,0,0,0,0,0
850,0,0.04181151768990123,4,2,-0.01869880977838893,0,1,1,0,1
851,0,0.04181151768990123,0,0,-0.4915983593444484,0,1,1,0,1
852,0,0.04181151768990123,1,1,-0.3412605740296349,0,1,0,0,0
853,1,0.04181151768990123,0,1,0.14480369406094015,0,0,0,0,1
854,0,0.04181151768990123,1,0,-0.12484966611715333,1,0,0,0,1
855,1,0.04181151768990123,0,1,-0.4599040278309784,0,1,0,0,1
856,1,0.04181151768990123,1,1,2.6696184138711496,0,0,0,0,1
857,1,0.04181151768990123,0,0,-0.11378180431879872,0,0,1,0,1
858,1,0.04181151768990123,0,3,-0.26051549136436625,0,1,0,0,0
859,0,0.04181151768990123,0,0,-0.5025817029254338,0,1,1,0,0
860,0,0.04181151768990123,2,0,-0.36415092456714093,0,1,1,0,1
861,0,0.04181151768990123,1,0,-0.416638749891956,1,0,1,0,1
862,1,0.04181151768990123,0,0,-0.12627440178137786,0,0,0,0,1
863,0,0.04181151768990123,8,2,0.7515237544616504,0,1,0,0,1
864,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
865,1,0.04181151768990123,0,0,-0.3864536722600798,1,0,0,0,1
866,1,0.04181151768990123,1,0,-0.3691817708391203,1,0,0,0,0
867,0,0.04181151768990123,0,0,0.3680887503194544,0,0,1,0,1
868,0,0.041811517693816476,0,0,-0.4568855200677908,0,1,1,0,1
869,1,0.04181151768990123,1,1,-0.4240179952036953,0,1,1,0,1
870,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
871,1,0.04181151768990123,1,1,0.40951072618442363,0,0,0,0,1
872,0,0.04181151768990123,0,0,-0.5474407529634193,0,0,1,0,1
873,0,0.04181151768990123,0,0,-0.4669472126117495,0,1,1,0,1
874,1,0.04181151768990123,1,0,-0.16509643629298817,1,0,0,0,0
875,1,0.04181151768990123,0,0,-0.502666221142803,0,1,0,0,0
876,0,0.04181151768990123,0,0,-0.44992685350438893,0,1,1,0,1
877,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
878,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
879,1,0.04181151768990123,0,1,1.0253688157535572,0,0,0,0,0
880,1,0.04181151768990123,0,1,-0.12484966611715333,1,0,0,0,1
881,0,0.04181151768990123,0,0,-0.48916745442582793,0,1,1,0,1
882,0,0.04181151768990123,0,0,-0.4364260744489052,0,1,0,0,1
883,0,0.04181151768990123,0,0,-0.43676213497987343,1,0,1,0,1
884,0,0.04181151768990123,0,0,-0.5061878135331885,0,1,1,0,1
885,0,0.04181151768990123,0,5,-0.06196408771741136,0,1,0,1,0
886,0,0.04181151768990123,0,0,-0.3864536722600798,1,0,1,0,1
887,1,0.04181151768990123,0,0,-0.04435612576548362,0,0,0,0,1
888,0,0.04181151768990123,1,2,-0.17616429809134276,0,1,0,0,1
889,1,0.04181151768990123,0,0,-0.04435612576548362,0,0,1,0,0
890,0,0.04181151768990123,0,0,-0.4921014439716463,0,1,1,1,0
